species	rate_e_mean	rate_e_lower	rate_e_upper
Prionops alberti	0.00023065	0.00020197	0.00026054
Prionops caniceps	0.00002604	0.00001602	0.00003571
Prionops gabela	0.00053563	0.00049026	0.00058250
Prionops plumatus	0.00002600	0.00001633	0.00003606
Prionops poliolophus	0.00009052	0.00007226	0.00010945
Prionops retzii	0.00002238	0.00001373	0.00003217
Prionops rufiventris	0.00001889	0.00001119	0.00002752
Prionops scopifrons	0.00002015	0.00001211	0.00002859
Priotelus temnurus	0.00002018	0.00001144	0.00002866
Probosciger aterrimus	0.00001995	0.00001150	0.00002884
Procarduelis nipalensis	0.00002317	0.00001425	0.00003267
Procellaria aequinoctialis	0.00022580	0.00019582	0.00025454
Procellaria cinerea	0.00011563	0.00009574	0.00013772
Procellaria conspicillata	0.00025124	0.00022054	0.00028261
Procellaria parkinsoni	0.00021893	0.00019017	0.00024896
Procellaria westlandica	0.00056367	0.00051771	0.00061318
Procnias albus	0.00002613	0.00001643	0.00003605
Procnias averano	0.00002318	0.00001391	0.00003273
Procnias nudicollis	0.00023297	0.00020239	0.00026255
Procnias tricarunculatus	0.00023311	0.00020321	0.00026205
Prodotiscus insignis	0.00001411	0.00000738	0.00002179
Prodotiscus regulus	0.00002292	0.00001405	0.00003247
Prodotiscus zambesiae	0.00002322	0.00001438	0.00003298
Progne chalybea	0.00002598	0.00001656	0.00003594
Progne cryptoleuca	0.00002599	0.00001618	0.00003601
Progne dominicensis	0.00001712	0.00000938	0.00002488
Progne elegans	0.00002205	0.00001312	0.00003125
Progne modesta	0.00056158	0.00051574	0.00060827
Progne murphyi	0.00022381	0.00019339	0.00025257
Progne sinaloae	0.00022093	0.00019308	0.00025065
Progne subis	0.00002105	0.00001299	0.00003049
Progne tapera	0.00002498	0.00001588	0.00003486
Promerops cafer	0.00001923	0.00001105	0.00002779
Promerops gurneyi	0.00010858	0.00008928	0.00013024
Prosobonia parvirostris	0.00055410	0.00050807	0.00060043
Prosopeia personata	0.00010736	0.00008770	0.00012846
Prosopeia splendens	0.00022690	0.00019708	0.00025612
Prosopeia tabuensis	0.00002080	0.00001211	0.00002971
Prosthemadera novaeseelandiae	0.00001712	0.00000952	0.00002569
Protonotaria citrea	0.00001787	0.00001000	0.00002625
Prunella atrogularis	0.00002293	0.00001422	0.00003258
Prunella collaris	0.00002316	0.00001446	0.00003322
Prunella fulvescens	0.00001594	0.00000805	0.00002403
Prunella himalayana	0.00002399	0.00001474	0.00003355
Prunella immaculata	0.00001819	0.00001036	0.00002642
Prunella koslowi	0.00002793	0.00001858	0.00003850
Prunella modularis	0.00001998	0.00001133	0.00002878
Prunella montanella	0.00001985	0.00001168	0.00002834
Prunella ocularis	0.00002281	0.00001396	0.00003182
Prunella rubeculoides	0.00002030	0.00001189	0.00002892
Prunella rubida	0.00002809	0.00001840	0.00003885
Prunella strophiata	0.00002497	0.00001545	0.00003489
Psalidoprocne albiceps	0.00002812	0.00001779	0.00003869
Psalidoprocne fuliginosa	0.00001983	0.00001144	0.00002878
Psalidoprocne nitens	0.00003014	0.00001944	0.00004073
Psalidoprocne obscura	0.00001801	0.00001020	0.00002667
Psalidoprocne pristoptera	0.00002200	0.00001327	0.00003130
Psaltria exilis	0.00002103	0.00001248	0.00003004
Psaltriparus minimus	0.00002527	0.00001599	0.00003512
Psarisomus dalhousiae	0.00001784	0.00000981	0.00002596
Psarocolius angustifrons	0.00001978	0.00001138	0.00002869
Psarocolius atrovirens	0.00002496	0.00001535	0.00003509
Psarocolius bifasciatus	0.00002081	0.00001208	0.00002999
Psarocolius cassini	0.00024419	0.00021457	0.00027596
Psarocolius decumanus	0.00002110	0.00001230	0.00002995
Psarocolius guatimozinus	0.00001899	0.00001107	0.00002799
Psarocolius montezuma	0.00002484	0.00001489	0.00003463
Psarocolius oleagineus	0.00001286	0.00000633	0.00002033
Psarocolius viridis	0.00001592	0.00000885	0.00002399
Psarocolius wagleri	0.00002503	0.00001570	0.00003528
Psarocolius yuracares	0.00002081	0.00001177	0.00002951
Pselliophorus luteoviridis	0.00021881	0.00019057	0.00024780
Pselliophorus tibialis	0.00001608	0.00000858	0.00002379
Psephotellus chrysopterygius	0.00054301	0.00049914	0.00059152
Psephotellus dissimilis	0.00002325	0.00001489	0.00003301
Psephotellus varius	0.00001708	0.00000952	0.00002498
Psephotus haematonotus	0.00001692	0.00000936	0.00002512
Pseudasthenes cactorum	0.00002020	0.00001187	0.00002939
Pseudasthenes humicola	0.00001795	0.00001039	0.00002605
Pseudasthenes patagonica	0.00002508	0.00001549	0.00003520
Pseudasthenes steinbachi	0.00002475	0.00001556	0.00003468
Pseudastur albicollis	0.00001800	0.00001035	0.00002666
Pseudastur occidentalis	0.00050951	0.00046526	0.00055460
Pseudastur polionotus	0.00009147	0.00007324	0.00011093
Pseudelaenia leucospodia	0.00002507	0.00001568	0.00003503
Pseudeos fuscata	0.00002504	0.00001555	0.00003519
Pseudhirundo griseopyga	0.00002904	0.00001901	0.00003986
Pseudibis davisoni	0.00230113	0.00220301	0.00240239
Pseudibis papillosa	0.00002894	0.00001890	0.00004022
Pseudobias wardi	0.00001200	0.00000547	0.00001898
Pseudobulweria aterrima	0.00223470	0.00213603	0.00233261
Pseudobulweria becki	0.00232172	0.00222212	0.00242067
Pseudobulweria macgillivrayi	0.00229201	0.00219445	0.00239329
Pseudobulweria rostrata	0.00010956	0.00008943	0.00013042
Pseudocalyptomena graueri	0.00021871	0.00019009	0.00024840
Pseudochelidon eurystomina	0.00023104	0.00020180	0.00026127
Pseudocolaptes boissonneauii	0.00002001	0.00001186	0.00002907
Pseudocolaptes johnsoni	0.00001582	0.00000838	0.00002321
Pseudocolaptes lawrencii	0.00001690	0.00000920	0.00002466
Pseudocolopteryx acutipennis	0.00001589	0.00000869	0.00002385
Pseudocolopteryx citreola	0.00001910	0.00001084	0.00002743
Pseudocolopteryx dinelliana	0.00010959	0.00008887	0.00012993
Pseudocolopteryx flaviventris	0.00002099	0.00001245	0.00003041
Pseudocolopteryx sclateri	0.00001398	0.00000686	0.00002138
Pseudoleistes guirahuro	0.00002202	0.00001330	0.00003111
Pseudoleistes virescens	0.00002509	0.00001555	0.00003526
Pseudonestor xanthophrys	0.00225464	0.00215515	0.00235353
Pseudonigrita arnaudi	0.00001987	0.00001174	0.00002870
Pseudonigrita cabanisi	0.00002078	0.00001261	0.00002995
Pseudopipra pipra	0.00002022	0.00001168	0.00002936
Pseudopodoces humilis	0.00002012	0.00001160	0.00002861
Pseudorectes ferrugineus	0.00002192	0.00001297	0.00003133
Pseudorectes incertus	0.00010957	0.00008895	0.00012926
Pseudosaltator rufiventris	0.00011320	0.00009220	0.00013396
Pseudoscops grammicus	0.00002406	0.00001463	0.00003346
Pseudoseisura cristata	0.00001124	0.00000540	0.00001796
Pseudoseisura gutturalis	0.00001811	0.00001034	0.00002653
Pseudoseisura lophotes	0.00002212	0.00001343	0.00003125
Pseudoseisura unirufa	0.00002212	0.00001328	0.00003141
Pseudospingus verticalis	0.00001300	0.00000623	0.00001999
Pseudospingus xanthophthalmus	0.00002309	0.00001445	0.00003284
Pseudotriccus pelzelni	0.00002607	0.00001645	0.00003579
Pseudotriccus ruficeps	0.00001409	0.00000718	0.00002175
Pseudotriccus simplex	0.00002801	0.00001774	0.00003820
Psilopogon annamensis	0.00001785	0.00001004	0.00002637
Psilopogon armillaris	0.00001590	0.00000867	0.00002358
Psilopogon asiaticus	0.00001777	0.00000996	0.00002613
Psilopogon auricularis	0.00001532	0.00000796	0.00002314
Psilopogon australis	0.00001389	0.00000709	0.00002122
Psilopogon chersonesus	0.00001906	0.00001079	0.00002769
Psilopogon chrysopogon	0.00001812	0.00001042	0.00002644
Psilopogon corvinus	0.00002009	0.00001185	0.00002928
Psilopogon cyanotis	0.00003098	0.00002049	0.00004225
Psilopogon duvaucelii	0.00002701	0.00001738	0.00003785
Psilopogon eximius	0.00001997	0.00001201	0.00002922
Psilopogon faber	0.00001811	0.00001053	0.00002672
Psilopogon faiostrictus	0.00001897	0.00001058	0.00002730
Psilopogon flavifrons	0.00002409	0.00001538	0.00003415
Psilopogon franklinii	0.00002403	0.00001490	0.00003368
Psilopogon haemacephalus	0.00001207	0.00000557	0.00001894
Psilopogon henricii	0.00009029	0.00007193	0.00010869
Psilopogon incognitus	0.00002984	0.00001937	0.00004035
Psilopogon javensis	0.00009535	0.00007697	0.00011471
Psilopogon lagrandieri	0.00002204	0.00001315	0.00003126
Psilopogon lineatus	0.00002600	0.00001598	0.00003573
Psilopogon malabaricus	0.00002283	0.00001415	0.00003239
Psilopogon monticola	0.00002199	0.00001330	0.00003132
Psilopogon mystacophanos	0.00010064	0.00008119	0.00011995
Psilopogon nuchalis	0.00002806	0.00001794	0.00003872
Psilopogon oorti	0.00003130	0.00002108	0.00004282
Psilopogon pulcherrimus	0.00003102	0.00002101	0.00004306
Psilopogon pyrolophus	0.00001985	0.00001160	0.00002866
Psilopogon rafflesii	0.00010973	0.00008990	0.00013051
Psilopogon rubricapillus	0.00001907	0.00001113	0.00002775
Psilopogon virens	0.00001604	0.00000819	0.00002408
Psilopogon viridis	0.00002595	0.00001658	0.00003626
Psilopogon zeylanicus	0.00001996	0.00001177	0.00002866
Psilopsiagon aurifrons	0.00002512	0.00001603	0.00003491
Psilopsiagon aymara	0.00001605	0.00000851	0.00002426
Psilorhamphus guttatus	0.00010738	0.00008698	0.00012730
Psiloscops flammeolus	0.00002995	0.00002002	0.00004104
Psittacara acuticaudatus	0.00001591	0.00000844	0.00002396
Psittacara chloropterus	0.00024791	0.00021851	0.00027948
Psittacara erythrogenys	0.00011555	0.00009557	0.00013611
Psittacara euops	0.00023406	0.00020608	0.00026546
Psittacara finschi	0.00002292	0.00001393	0.00003236
Psittacara frontatus	0.00009228	0.00007401	0.00011147
Psittacara holochlorus	0.00002184	0.00001340	0.00003073
Psittacara leucophthalmus	0.00002000	0.00001196	0.00002901
Psittacara mitratus	0.00001986	0.00001155	0.00002902
Psittacara rubritorquis	0.00002881	0.00001862	0.00003942
Psittacara wagleri	0.00009225	0.00007335	0.00011036
Psittacella brehmii	0.00002899	0.00001878	0.00003990
Psittacella lorentzi	0.00001404	0.00000720	0.00002157
Psittacella madaraszi	0.00001621	0.00000853	0.00002387
Psittacella modesta	0.00002112	0.00001243	0.00002975
Psittacella picta	0.00002001	0.00001137	0.00002886
Psittacula alexandri	0.00010355	0.00008487	0.00012409
Psittacula calthrapae	0.00001999	0.00001144	0.00002890
Psittacula caniceps	0.00008718	0.00006832	0.00010538
Psittacula columboides	0.00002209	0.00001326	0.00003088
Psittacula cyanocephala	0.00002292	0.00001373	0.00003249
Psittacula derbiana	0.00008536	0.00006758	0.00010363
Psittacula eques	0.00021290	0.00018395	0.00024091
Psittacula eupatria	0.00009846	0.00007920	0.00011846
Psittacula finschii	0.00008523	0.00006701	0.00010364
Psittacula himalayana	0.00002603	0.00001671	0.00003635
Psittacula krameri	0.00001710	0.00000912	0.00002520
Psittacula longicauda	0.00023123	0.00020217	0.00026148
Psittacula roseata	0.00010430	0.00008448	0.00012407
Psittaculirostris cervicalis	0.00002305	0.00001353	0.00003256
Psittaculirostris desmarestii	0.00002398	0.00001454	0.00003369
Psittaculirostris edwardsii	0.00001807	0.00001020	0.00002633
Psittaculirostris godmani	0.00002406	0.00001454	0.00003354
Psittaculirostris salvadorii	0.00001888	0.00001060	0.00002745
Psittacus erithacus	0.00052707	0.00048391	0.00057394
Psittacus timneh	0.00051786	0.00047300	0.00056195
Psitteuteles goldiei	0.00001890	0.00001072	0.00002715
Psitteuteles iris	0.00009251	0.00007386	0.00011121
Psitteuteles versicolor	0.00002023	0.00001191	0.00002907
Psittinus abbotti	0.00010843	0.00008727	0.00012840
Psittinus cyanurus	0.00008943	0.00007184	0.00010825
Psittiparus bakeri	0.00001596	0.00000871	0.00002406
Psittiparus gularis	0.00002105	0.00001265	0.00003044
Psittiparus margaritae	0.00022273	0.00019354	0.00025250
Psittiparus ruficeps	0.00001695	0.00000950	0.00002482
Psittirostra psittacea	0.00227023	0.00217177	0.00236967
Psittrichas fulgidus	0.00022161	0.00019338	0.00025156
Psophia crepitans	0.00010148	0.00008288	0.00012164
Psophia dextralis	0.00056112	0.00051340	0.00060662
Psophia leucoptera	0.00009939	0.00008000	0.00011866
Psophia obscura	0.00222217	0.00212531	0.00231964
Psophia ochroptera	0.00002105	0.00001210	0.00003016
Psophia viridis	0.00023085	0.00020060	0.00025985
Psophocichla litsitsirupa	0.00002199	0.00001336	0.00003147
Psophocichla simensis	0.00002093	0.00001234	0.00002986
Psophodes cristatus	0.00001588	0.00000844	0.00002364
Psophodes nigrogularis	0.00001996	0.00001196	0.00002892
Psophodes occidentalis	0.00001931	0.00001073	0.00002762
Psophodes olivaceus	0.00001595	0.00000851	0.00002361
Pteridophora alberti	0.00002700	0.00001773	0.00003743
Pternistis adspersus	0.00002201	0.00001329	0.00003101
Pternistis afer	0.00001714	0.00000906	0.00002522
Pternistis ahantensis	0.00001688	0.00000945	0.00002503
Pternistis atrifrons	0.00055342	0.00050501	0.00059900
Pternistis bicalcaratus	0.00001210	0.00000547	0.00001861
Pternistis camerunensis	0.00052588	0.00048031	0.00057098
Pternistis capensis	0.00002503	0.00001565	0.00003477
Pternistis castaneicollis	0.00001516	0.00000777	0.00002297
Pternistis clappertoni	0.00001593	0.00000843	0.00002375
Pternistis erckelii	0.00001813	0.00001003	0.00002695
Pternistis griseostriatus	0.00002705	0.00001721	0.00003770
Pternistis hartlaubi	0.00002296	0.00001398	0.00003222
Pternistis harwoodi	0.00011025	0.00008949	0.00013053
Pternistis hildebrandti	0.00001515	0.00000801	0.00002279
Pternistis icterorhynchus	0.00002205	0.00001321	0.00003155
Pternistis jacksoni	0.00002397	0.00001461	0.00003365
Pternistis leucoscepus	0.00002397	0.00001495	0.00003382
Pternistis natalensis	0.00001505	0.00000799	0.00002279
Pternistis nobilis	0.00002227	0.00001311	0.00003129
Pternistis ochropectus	0.00230610	0.00220397	0.00240470
Pternistis rufopictus	0.00001810	0.00000995	0.00002656
Pternistis squamatus	0.00001982	0.00001174	0.00002906
Pternistis swainsonii	0.00001393	0.00000738	0.00002134
Pternistis swierstrai	0.00058543	0.00053961	0.00063491
Pterocles alchata	0.00002315	0.00001399	0.00003248
Pterocles bicinctus	0.00001708	0.00000938	0.00002518
Pterocles burchelli	0.00002492	0.00001512	0.00003474
Pterocles coronatus	0.00001718	0.00000931	0.00002554
Pterocles decoratus	0.00002281	0.00001396	0.00003223
Pterocles exustus	0.00001502	0.00000813	0.00002281
Pterocles gutturalis	0.00001517	0.00000840	0.00002324
Pterocles indicus	0.00003006	0.00001958	0.00004071
Pterocles lichtensteinii	0.00001874	0.00001024	0.00002730
Pterocles namaqua	0.00001525	0.00000829	0.00002280
Pterocles orientalis	0.00001419	0.00000750	0.00002151
Pterocles personatus	0.00002597	0.00001649	0.00003613
Pterocles quadricinctus	0.00002094	0.00001256	0.00002953
Pterocles senegallus	0.00002103	0.00001250	0.00003014
Pterodroma alba	0.00054782	0.00050104	0.00059221
Pterodroma arminjoniana	0.00021783	0.00018826	0.00024612
Pterodroma atrata	0.00057220	0.00052599	0.00062062
Pterodroma axillaris	0.00025025	0.00021930	0.00028195
Pterodroma baraui	0.00053695	0.00049146	0.00058121
Pterodroma brevipes	0.00022282	0.00019337	0.00025219
Pterodroma cahow	0.00056730	0.00052143	0.00061547
Pterodroma caribbaea	0.00218891	0.00208606	0.00228512
Pterodroma cervicalis	0.00024528	0.00021323	0.00027456
Pterodroma cookii	0.00024526	0.00021624	0.00027738
Pterodroma defilippiana	0.00020753	0.00017893	0.00023578
Pterodroma deserta	0.00026843	0.00023694	0.00030051
Pterodroma externa	0.00023515	0.00020448	0.00026468
Pterodroma feae	0.00010530	0.00008600	0.00012649
Pterodroma gouldi	0.00002921	0.00001830	0.00003990
Pterodroma hasitata	0.00055923	0.00051179	0.00060574
Pterodroma heraldica	0.00002309	0.00001400	0.00003278
Pterodroma hypoleuca	0.00002199	0.00001266	0.00003098
Pterodroma incerta	0.00052234	0.00047826	0.00056805
Pterodroma inexpectata	0.00011655	0.00009495	0.00013763
Pterodroma lessonii	0.00001307	0.00000688	0.00002025
Pterodroma leucoptera	0.00023414	0.00020552	0.00026675
Pterodroma longirostris	0.00027065	0.00023967	0.00030535
Pterodroma macroptera	0.00002100	0.00001230	0.00002949
Pterodroma madeira	0.00056321	0.00051578	0.00061092
Pterodroma magentae	0.00231779	0.00221891	0.00242189
Pterodroma mollis	0.00001495	0.00000780	0.00002251
Pterodroma neglecta	0.00001702	0.00000940	0.00002526
Pterodroma nigripennis	0.00002104	0.00001256	0.00002992
Pterodroma phaeopygia	0.00237402	0.00227625	0.00247874
Pterodroma pycrofti	0.00021878	0.00018954	0.00024686
Pterodroma sandwichensis	0.00058093	0.00053268	0.00062831
Pterodroma solandri	0.00023422	0.00020479	0.00026496
Pterodroma ultima	0.00002504	0.00001613	0.00003487
Pteroglossus aracari	0.00001997	0.00001131	0.00002902
Pteroglossus azara	0.00002723	0.00001714	0.00003730
Pteroglossus bailloni	0.00011534	0.00009507	0.00013821
Pteroglossus beauharnaisii	0.00001493	0.00000810	0.00002270
Pteroglossus bitorquatus	0.00056488	0.00051778	0.00061175
Pteroglossus castanotis	0.00001702	0.00000949	0.00002515
Pteroglossus erythropygius	0.00001681	0.00000974	0.00002552
Pteroglossus frantzii	0.00002507	0.00001580	0.00003521
Pteroglossus humboldti	0.00001510	0.00000799	0.00002308
Pteroglossus inscriptus	0.00001388	0.00000706	0.00002123
Pteroglossus pluricinctus	0.00001985	0.00001181	0.00002874
Pteroglossus sanguineus	0.00001774	0.00000982	0.00002570
Pteroglossus sturmii	0.00009341	0.00007440	0.00011234
Pteroglossus torquatus	0.00002312	0.00001440	0.00003298
Pteroglossus viridis	0.00001910	0.00001089	0.00002760
Pteronetta hartlaubii	0.00001687	0.00000931	0.00002482
Pterophanes cyanopterus	0.00002067	0.00001228	0.00002982
Pteroptochos castaneus	0.00002903	0.00001911	0.00003927
Pteroptochos megapodius	0.00001891	0.00001097	0.00002796
Pteroptochos tarnii	0.00002191	0.00001325	0.00003110
Pteruthius aenobarbus	0.00001792	0.00001033	0.00002624
Pteruthius aeralatus	0.00001104	0.00000531	0.00001766
Pteruthius flaviscapis	0.00002107	0.00001246	0.00002993
Pteruthius melanotis	0.00002416	0.00001510	0.00003421
Pteruthius rufiventer	0.00002721	0.00001767	0.00003732
Pteruthius xanthochlorus	0.00002502	0.00001554	0.00003468
Ptilinopus alligator	0.00002311	0.00001436	0.00003313
Ptilinopus arcanus	0.00231493	0.00221972	0.00242096
Ptilinopus aurantiifrons	0.00001613	0.00000841	0.00002439
Ptilinopus chalcurus	0.00023839	0.00020826	0.00026835
Ptilinopus chrysogaster	0.00059585	0.00054975	0.00064580
Ptilinopus cinctus	0.00002106	0.00001283	0.00003063
Ptilinopus coralensis	0.00010867	0.00008912	0.00013013
Ptilinopus coronulatus	0.00002516	0.00001576	0.00003532
Ptilinopus dohertyi	0.00024667	0.00021639	0.00027790
Ptilinopus dupetithouarsii	0.00001109	0.00000527	0.00001747
Ptilinopus eugeniae	0.00010525	0.00008562	0.00012557
Ptilinopus fasciatus	0.00002910	0.00001886	0.00003979
Ptilinopus gestroi	0.00001691	0.00000928	0.00002492
Ptilinopus granulifrons	0.00021466	0.00018757	0.00024513
Ptilinopus greyi	0.00002197	0.00001366	0.00003156
Ptilinopus hernsheimi	0.00002092	0.00001229	0.00002988
Ptilinopus huttoni	0.00225390	0.00215415	0.00235074
Ptilinopus hyogastrus	0.00003107	0.00002074	0.00004265
Ptilinopus insolitus	0.00001503	0.00000784	0.00002252
Ptilinopus insularis	0.00022398	0.00019386	0.00025352
Ptilinopus iozonus	0.00001410	0.00000727	0.00002140
Ptilinopus melanospilus	0.00002006	0.00001180	0.00002906
Ptilinopus monacha	0.00009334	0.00007432	0.00011232
Ptilinopus nainus	0.00002580	0.00001600	0.00003547
Ptilinopus ornatus	0.00002015	0.00001176	0.00002876
Ptilinopus pelewensis	0.00001992	0.00001152	0.00002893
Ptilinopus perlatus	0.00001014	0.00000421	0.00001646
Ptilinopus perousii	0.00001491	0.00000804	0.00002232
Ptilinopus ponapensis	0.00002084	0.00001201	0.00002985
Ptilinopus porphyraceus	0.00001189	0.00000549	0.00001848
Ptilinopus porphyreus	0.00001707	0.00000922	0.00002467
Ptilinopus pulchellus	0.00002116	0.00001271	0.00003009
Ptilinopus purpuratus	0.00002191	0.00001342	0.00003096
Ptilinopus rarotongensis	0.00021974	0.00019151	0.00024890
Ptilinopus regina	0.00002289	0.00001403	0.00003234
Ptilinopus richardsii	0.00001710	0.00000932	0.00002515
