species	simulated_ext_prob_in_100_years
Sporophila castaneiventris	0.00150000
Sporophila cinnamomea	0.02380000
Sporophila collaris	0.00190000
Sporophila corvina	0.00140000
Sporophila crassirostris	0.00230000
Sporophila falcirostris	0.02320000
Sporophila fringilloides	0.00190000
Sporophila frontalis	0.02090000
Sporophila funerea	0.00250000
Sporophila hypochroma	0.01080000
Sporophila hypoxantha	0.00120000
Sporophila iberaensis	0.05310000
Sporophila intermedia	0.00190000
Sporophila leucoptera	0.00170000
Sporophila lineola	0.00140000
Sporophila luctuosa	0.00150000
Sporophila maximiliani	0.05620000
Sporophila melanogaster	0.01070000
Sporophila minuta	0.00230000
Sporophila morelleti	0.00220000
Sporophila murallae	0.00210000
Sporophila nigricollis	0.00240000
Sporophila nigrorufa	0.02330000
Sporophila nuttingi	0.00190000
Sporophila ophthalmica	0.00110000
Sporophila palustris	0.05640000
Sporophila peruviana	0.00170000
Sporophila pileata	0.00110000
Sporophila plumbea	0.00180000
Sporophila ruficollis	0.00980000
Sporophila schistacea	0.00280000
Sporophila simplex	0.00200000
Sporophila telasco	0.00180000
Sporophila torqueola	0.00210000
Sporopipes frontalis	0.00300000
Sporopipes squamifrons	0.00210000
Stachyris grammiceps	0.01080000
Stachyris herberti	0.00180000
Stachyris humei	0.00940000
Stachyris leucotis	0.00930000
Stachyris maculata	0.01070000
Stachyris nigriceps	0.00170000
Stachyris nigricollis	0.00950000
Stachyris nonggangensis	0.02360000
Stachyris oglei	0.02160000
Stachyris poliocephala	0.00130000
Stachyris roberti	0.01070000
Stachyris strialata	0.00180000
Stachyris thoracica	0.00110000
Stactolaema anchietae	0.00190000
Stactolaema leucogrammica	0.00230000
Stactolaema leucotis	0.00170000
Stactolaema whytii	0.00220000
Stagonopleura bella	0.00200000
Stagonopleura guttata	0.00240000
Stagonopleura oculata	0.00200000
Starnoenas cyanocephala	0.05440000
Steatornis caripensis	0.00200000
Steganopus tricolor	0.00270000
Stelgidillas gracilirostris	0.00250000
Stelgidopteryx ridgwayi	0.00140000
Stelgidopteryx ruficollis	0.00170000
Stelgidopteryx serripennis	0.00190000
Stenostira scita	0.00230000
Stephanoaetus coronatus	0.00990000
Stephanophorus diadematus	0.00190000
Stephanoxis lalandi	0.00170000
Stephanoxis loddigesii	0.00110000
Stercorarius longicaudus	0.00150000
Stercorarius parasiticus	0.00180000
Stercorarius pomarinus	0.00140000
Sterna acuticauda	0.05030000
Sterna aurantia	0.01040000
Sterna dougallii	0.00130000
Sterna forsteri	0.00160000
Sterna hirundinacea	0.00140000
Sterna hirundo	0.00230000
Sterna paradisaea	0.00230000
Sterna repressa	0.00190000
Sterna striata	0.01060000
Sterna sumatrana	0.00150000
Sterna trudeaui	0.00200000
Sterna virgata	0.00980000
Sterna vittata	0.00130000
Sternoclyta cyanopectus	0.00240000
Sternula albifrons	0.00310000
Sternula antillarum	0.00250000
Sternula balaenarum	0.02490000
Sternula lorata	0.05630000
Sternula nereis	0.02570000
Sternula saundersi	0.00200000
Sternula superciliaris	0.00160000
Sterrhoptilus capitalis	0.00180000
Sterrhoptilus dennistouni	0.01000000
Sterrhoptilus nigrocapitatus	0.00210000
Stictonetta naevosa	0.00180000
Stigmatura bahiae	0.00170000
Stigmatura budytoides	0.00170000
Stigmatura napensis	0.00100000
Stiltia isabella	0.00240000
Stiphrornis erythrothorax	0.00220000
Stiphrornis pyrrholaemus	0.00990000
Stiphrornis xanthogaster	0.00170000
Stipiturus malachurus	0.00250000
Stipiturus mallee	0.05440000
Stipiturus ruficeps	0.00200000
Stizorhina finschi	0.00180000
Stizorhina fraseri	0.00160000
Stomiopera flava	0.00160000
Stomiopera unicolor	0.00230000
Strepera fuliginosa	0.00180000
Strepera graculina	0.00260000
Strepera versicolor	0.00280000
Streptocitta albertinae	0.01030000
Streptocitta albicollis	0.00160000
Streptocitta torquata	0.00170000
Streptopelia bitorquata	0.00240000
Streptopelia capicola	0.00180000
Streptopelia decaocto	0.00110000
Streptopelia decipiens	0.00220000
Streptopelia dusumieri	0.01930000
Streptopelia hypopyrrha	0.00310000
Streptopelia lugens	0.00180000
Streptopelia orientalis	0.00080000
Streptopelia reichenowi	0.00750000
Streptopelia roseogrisea	0.00180000
Streptopelia semitorquata	0.00210000
Streptopelia tranquebarica	0.00170000
Streptopelia turtur	0.02340000
Streptopelia vinacea	0.00270000
Streptopelia xanthocycla	0.00210000
Streptoprocne biscutata	0.00150000
Streptoprocne phelpsi	0.00170000
Streptoprocne rutila	0.00290000
Streptoprocne semicollaris	0.00160000
Streptoprocne zonaris	0.00210000
Stresemannia bougainvillei	0.00170000
Strigops habroptila	0.20140000
Strix aluco	0.00180000
Strix butleri	0.01840000
Strix chacoensis	0.01120000
Strix fulvescens	0.00150000
Strix hadorami	0.00160000
Strix hylophila	0.01100000
Strix leptogrammica	0.00150000
Strix nebulosa	0.00270000
Strix nivicolum	0.00170000
Strix occidentalis	0.01130000
Strix ocellata	0.00180000
Strix rufipes	0.00150000
Strix seloputo	0.00120000
Strix uralensis	0.00200000
Strix varia	0.00120000
Strix woodfordii	0.00290000
Struthidea cinerea	0.00200000
Struthio camelus	0.00180000
Struthio molybdophanes	0.02280000
Sturnella magna	0.00990000
Sturnella neglecta	0.00210000
Sturnia erythropygia	0.00230000
Sturnia malabarica	0.00180000
Sturnia pagodarum	0.00260000
Sturnia sinensis	0.00170000
Sturnornis albofrontatus	0.02230000
Sturnus unicolor	0.00130000
Sturnus vulgaris	0.00130000
Sublegatus arenarum	0.00210000
Sublegatus modestus	0.00230000
Sublegatus obscurior	0.00190000
Sugomel nigrum	0.00200000
Suiriri affinis	0.01130000
Suiriri suiriri	0.00120000
Sula dactylatra	0.00280000
Sula granti	0.00260000
Sula leucogaster	0.00140000
Sula nebouxii	0.00110000
Sula sula	0.00150000
Sula variegata	0.00130000
Surnia ulula	0.00120000
Surniculus dicruroides	0.00250000
Surniculus lugubris	0.00230000
Surniculus musschenbroeki	0.00160000
Surniculus velutinus	0.00230000
Suthora fulvifrons	0.00210000
Suthora nipalensis	0.00240000
Suthora verreauxi	0.00150000
Swynnertonia swynnertoni	0.02170000
Sylvia abyssinica	0.00170000
Sylvia atricapilla	0.00200000
Sylvia atriceps	0.00190000
Sylvia balearica	0.00230000
Sylvia boehmi	0.00220000
Sylvia borin	0.00200000
Sylvia buryi	0.01160000
Sylvia cantillans	0.00170000
Sylvia communis	0.00170000
Sylvia conspicillata	0.00220000
Sylvia crassirostris	0.00280000
Sylvia curruca	0.00170000
Sylvia deserti	0.00320000
Sylvia deserticola	0.00240000
Sylvia dohrni	0.00270000
Sylvia hortensis	0.00130000
Sylvia layardi	0.00220000
Sylvia leucomelaena	0.00210000
Sylvia lugens	0.00220000
Sylvia melanocephala	0.00210000
Sylvia melanothorax	0.00230000
Sylvia mystacea	0.00220000
Sylvia nana	0.00180000
Sylvia nigricapillus	0.01940000
Sylvia nisoria	0.00150000
Sylvia ruppeli	0.00260000
Sylvia sarda	0.00180000
Sylvia subalpina	0.00250000
Sylvia subcoerulea	0.00210000
Sylvia undata	0.00980000
Sylvietta brachyura	0.00120000
Sylvietta chapini	0.20020000
Sylvietta denti	0.00170000
Sylvietta isabellina	0.00130000
Sylvietta leucophrys	0.00190000
Sylvietta leucopsis	0.00190000
Sylvietta philippae	0.01990000
Sylvietta rufescens	0.00150000
Sylvietta ruficapilla	0.00170000
Sylvietta virens	0.00190000
Sylvietta whytii	0.00140000
Sylviorthorhynchus desmurii	0.00180000
Sylviorthorhynchus yanacensis	0.01110000
Sylviparus modestus	0.00200000
Syma megarhyncha	0.00200000
Syma torotoro	0.00230000
Symposiachrus ateralbus	0.02270000
Symposiachrus axillaris	0.00190000
Symposiachrus barbatus	0.01030000
Symposiachrus boanensis	0.19130000
Symposiachrus brehmii	0.05440000
Symposiachrus browni	0.00770000
Symposiachrus everetti	0.05720000
Symposiachrus guttula	0.00240000
Symposiachrus infelix	0.00820000
Symposiachrus julianae	0.02340000
Symposiachrus leucurus	0.01020000
Symposiachrus loricatus	0.00240000
Symposiachrus malaitae	0.01080000
Symposiachrus manadensis	0.00210000
Symposiachrus menckei	0.01110000
Symposiachrus mundus	0.00200000
Symposiachrus rubiensis	0.00130000
Symposiachrus sacerdotum	0.05460000
Symposiachrus trivirgatus	0.00260000
Symposiachrus verticalis	0.00240000
Symposiachrus vidua	0.00240000
Synallaxis albescens	0.00130000
Synallaxis albigularis	0.00180000
Synallaxis albilora	0.00180000
Synallaxis azarae	0.00230000
Synallaxis beverlyae	0.00930000
Synallaxis brachyura	0.00150000
Synallaxis cabanisi	0.01120000
Synallaxis candei	0.00200000
Synallaxis castanea	0.00180000
Synallaxis cherriei	0.01010000
Synallaxis chinchipensis	0.00200000
Synallaxis cinerascens	0.00240000
Synallaxis cinerea	0.01080000
Synallaxis cinnamomea	0.00240000
Synallaxis courseni	0.02260000
Synallaxis erythrothorax	0.00180000
Synallaxis frontalis	0.00210000
Synallaxis fuscorufa	0.02270000
Synallaxis gujanensis	0.00170000
Synallaxis hellmayri	0.00180000
Synallaxis hypochondriaca	0.02430000
Synallaxis hypospodia	0.00280000
Synallaxis infuscata	0.05540000
Synallaxis kollari	0.19900000
Synallaxis macconnelli	0.00130000
Synallaxis maranonica	0.20740000
Synallaxis moesta	0.01110000
Synallaxis ruficapilla	0.00190000
Synallaxis rutilans	0.00090000
Synallaxis scutata	0.00210000
Synallaxis simoni	0.00170000
Synallaxis spixi	0.00280000
Synallaxis stictothorax	0.00100000
Synallaxis subpudica	0.00200000
Synallaxis tithys	0.02280000
Synallaxis unirufa	0.00190000
Synallaxis zimmeri	0.05370000
Syndactyla dimidiata	0.00190000
Syndactyla guttulata	0.00180000
Syndactyla roraimae	0.00270000
Syndactyla ruficollis	0.02550000
Syndactyla rufosuperciliata	0.00190000
Syndactyla striata	0.00130000
Syndactyla subalaris	0.00170000
Syndactyla ucayalae	0.00920000
Synoicus adansonii	0.00250000
Synoicus chinensis	0.00210000
Synoicus ypsilophorus	0.00120000
Synthliboramphus antiquus	0.00180000
Synthliboramphus craveri	0.02360000
Synthliboramphus hypoleucus	0.05810000
Synthliboramphus scrippsi	0.02080000
Synthliboramphus wumizusume	0.02320000
Sypheotides indicus	0.05790000
Syrigma sibilatrix	0.00150000
Syrmaticus ellioti	0.00890000
Syrmaticus humiae	0.01030000
Syrmaticus mikado	0.00970000
Syrmaticus reevesii	0.02370000
Syrmaticus soemmerringii	0.01060000
Syrrhaptes paradoxus	0.00190000
Syrrhaptes tibetanus	0.00160000
Systellura decussata	0.00130000
Systellura longirostris	0.00210000
Systellura roraimae	0.00170000
Taccocua leschenaultii	0.00270000
Tachornis furcata	0.00250000
Tachornis phoenicobia	0.00150000
Tachornis squamata	0.00230000
Tachuris rubrigastra	0.00140000
Tachybaptus dominicus	0.00110000
Tachybaptus novaehollandiae	0.00180000
Tachybaptus pelzelnii	0.05580000
Tachybaptus ruficollis	0.00190000
Tachycineta albilinea	0.00140000
Tachycineta albiventer	0.00200000
Tachycineta bicolor	0.00190000
Tachycineta cyaneoviridis	0.05330000
Tachycineta euchrysea	0.02390000
Tachycineta leucorrhoa	0.00100000
Tachycineta meyeni	0.00140000
Tachycineta stolzmanni	0.00190000
Tachycineta thalassina	0.00170000
Tachyeres brachypterus	0.00220000
Tachyeres leucocephalus	0.02240000
Tachyeres patachonicus	0.00280000
Tachyeres pteneres	0.00230000
Tachymarptis aequatorialis	0.00200000
Tachymarptis melba	0.00200000
Tachyphonus coronatus	0.00170000
Tachyphonus phoenicius	0.00190000
Tachyphonus rufus	0.00180000
Tadorna cana	0.00190000
Tadorna cristata	0.20600000
Tadorna ferruginea	0.00150000
Tadorna tadorna	0.00200000
Tadorna tadornoides	0.00170000
Tadorna variegata	0.00260000
Taeniopygia bichenovii	0.00140000
Taeniopygia castanotis	0.00270000
Taeniopygia guttata	0.00140000
Taeniotriccus andrei	0.00320000
Talegalla cuvieri	0.00190000
Talegalla fuscirostris	0.00180000
Talegalla jobiensis	0.00150000
Tangara abbas	0.00280000
Tangara argentea	0.00190000
Tangara argyrofenges	0.02440000
Tangara arthus	0.00230000
Tangara atrocoerulea	0.00250000
Tangara aurulenta	0.00250000
Tangara brasiliensis	0.00210000
Tangara cabanisi	0.05900000
Tangara callophrys	0.00180000
Tangara cayana	0.00190000
Tangara chilensis	0.00200000
Tangara chrysotis	0.00210000
Tangara cucullata	0.00250000
Tangara cyanicollis	0.00190000
Tangara cyanocephala	0.00240000
Tangara cyanomelas	0.00140000
Tangara cyanoptera	0.00910000
Tangara cyanotis	0.00200000
Tangara cyanoventris	0.00230000
Tangara desmaresti	0.00180000
Tangara dowii	0.00130000
Tangara episcopus	0.00180000
Tangara fastuosa	0.02380000
Tangara flava	0.00180000
Tangara florida	0.00120000
Tangara fucosa	0.00960000
Tangara fulvicervix	0.00150000
Tangara glaucocolpa	0.00230000
Tangara guttata	0.00220000
Tangara gyrola	0.00230000
Tangara heinei	0.00190000
Tangara icterocephala	0.00200000
Tangara inornata	0.00210000
Tangara johannae	0.01140000
Tangara labradorides	0.00170000
Tangara larvata	0.00160000
Tangara lavinia	0.00240000
Tangara lunigera	0.00130000
Tangara mexicana	0.00190000
Tangara meyerdeschauenseei	0.01040000
Tangara nigrocincta	0.00120000
Tangara nigroviridis	0.00160000
Tangara ornata	0.00190000
Tangara palmarum	0.00160000
Tangara palmeri	0.00240000
Tangara parzudakii	0.00200000
Tangara peruviana	0.02170000
Tangara phillipsi	0.00980000
Tangara preciosa	0.00130000
Tangara punctata	0.00180000
Tangara ruficervix	0.00190000
Tangara rufigenis	0.00210000
Tangara rufigula	0.00170000
Tangara sayaca	0.00150000
Tangara schrankii	0.00210000
Tangara seledon	0.00150000
Tangara varia	0.00270000
Tangara vassorii	0.00210000
Tangara velia	0.00220000
Tangara versicolor	0.00140000
Tangara viridicollis	0.00150000
Tangara vitriolina	0.00150000
Tangara whitelyi	0.00150000
Tangara xanthocephala	0.00150000
Tangara xanthogastra	0.00260000
Tanygnathus gramineus	0.02360000
Tanygnathus lucionensis	0.01220000
Tanygnathus megalorynchos	0.00160000
Tanygnathus sumatranus	0.00170000
Tanysiptera carolinae	0.01230000
Tanysiptera danae	0.00240000
Tanysiptera ellioti	0.02100000
Tanysiptera galatea	0.00200000
Tanysiptera hydrocharis	0.02050000
Tanysiptera nigriceps	0.00250000
Tanysiptera nympha	0.00220000
Tanysiptera riedelii	0.00890000
Tanysiptera sylvia	0.00130000
Taoniscus nanus	0.05550000
Tapera naevia	0.00090000
Taphrolesbia griseiventris	0.05700000
Taphrospilus hypostictus	0.00180000
Taraba major	0.00120000
Tarphonomus certhioides	0.00190000
Tarphonomus harterti	0.00210000
Tarsiger chrysaeus	0.00300000
Tarsiger cyanurus	0.00130000
Tarsiger hyperythrus	0.00240000
Tarsiger indicus	0.00220000
Tarsiger johnstoniae	0.00210000
Tarsiger rufilatus	0.00140000
Tauraco bannermani	0.05540000
Tauraco corythaix	0.00200000
Tauraco erythrolophus	0.00270000
Tauraco fischeri	0.00910000
Tauraco hartlaubi	0.00180000
Tauraco leucolophus	0.00200000
Tauraco leucotis	0.00210000
Tauraco livingstonii	0.00200000
Tauraco macrorhynchus	0.00160000
Tauraco persa	0.00280000
Tauraco ruspolii	0.02480000
Tauraco schalowi	0.00200000
Tauraco schuettii	0.00220000
Tchagra australis	0.00190000
Tchagra jamesi	0.00230000
Tchagra senegalus	0.00160000
Tchagra tchagra	0.00190000
Telacanthura melanopygia	0.00240000
Telacanthura ussheri	0.00140000
Teledromas fuscus	0.00180000
Telespiza cantans	0.02240000
Telespiza ultima	0.19990000
Telophorus dohertyi	0.00170000
Telophorus viridis	0.00180000
Telophorus zeylonus	0.00250000
Temnotrogon roseigaster	0.00170000
Temnurus temnurus	0.00230000
Tephrodornis affinis	0.00170000
Tephrodornis pondicerianus	0.00180000
Tephrodornis sylvicola	0.00200000
Tephrodornis virgatus	0.00140000
Tephrophilus wetmorei	0.02320000
Tephrozosterops stalkeri	0.00140000
Terathopius ecaudatus	0.01140000
Terenotriccus erythrurus	0.00160000
Terenura maculata	0.00180000
Terenura sicki	0.20370000
Teretistris fernandinae	0.00170000
Teretistris fornsi	0.00210000
Terpsiphone affinis	0.00150000
Terpsiphone atrocaudata	0.01200000
Terpsiphone atrochalybeia	0.00130000
Terpsiphone batesi	0.00230000
Terpsiphone bedfordi	0.01000000
Terpsiphone bourbonnensis	0.00200000
Terpsiphone cinnamomea	0.00230000
Terpsiphone corvina	0.20650000
Terpsiphone cyanescens	0.00210000
Terpsiphone floris	0.00090000
Terpsiphone incei	0.00130000
Terpsiphone mutata	0.00180000
Terpsiphone paradisi	0.00230000
Terpsiphone rufiventer	0.00240000
Terpsiphone rufocinerea	0.00210000
Terpsiphone unirufa	0.00160000
Terpsiphone viridis	0.00270000
Tersina viridis	0.00130000
Tesia cyaniventer	0.00230000
Tesia everetti	0.00130000
Tesia olivea	0.00240000
Tesia superciliaris	0.00210000
Tetrao urogalloides	0.00290000
Tetrao urogallus	0.00260000
Tetraogallus altaicus	0.00260000
Tetraogallus caspius	0.00150000
Tetraogallus caucasicus	0.00180000
Tetraogallus himalayensis	0.00200000
Tetraogallus tibetanus	0.00170000
Tetraophasis obscurus	0.00220000
Tetraophasis szechenyii	0.00210000
Tetrax tetrax	0.00950000
Thalassarche bulleri	0.00860000
Thalassarche carteri	0.05370000
Thalassarche cauta	0.00930000
Thalassarche chlororhynchos	0.05700000
Thalassarche chrysostoma	0.05990000
Thalassarche eremita	0.02110000
Thalassarche impavida	0.01960000
Thalassarche melanophris	0.00140000
Thalassarche salvini	0.02360000
Thalassarche steadi	0.00970000
Thalasseus bengalensis	0.00230000
Thalasseus bergii	0.00190000
Thalasseus bernsteini	0.19790000
Thalasseus elegans	0.00920000
Thalasseus maximus	0.00190000
Thalasseus sandvicensis	0.00190000
Thalassoica antarctica	0.00190000
Thalassornis leuconotus	0.00230000
Thalurania colombica	0.00160000
Thalurania furcata	0.00220000
Thalurania glaucopis	0.00190000
Thalurania ridgwayi	0.01900000
Thalurania watertonii	0.05780000
Thamnistes aequatorialis	0.00160000
Thamnistes anabatinus	0.00150000
Thamnolaea cinnamomeiventris	0.00190000
Thamnomanes ardesiacus	0.00180000
Thamnomanes caesius	0.00200000
Thamnomanes saturninus	0.00140000
Thamnomanes schistogynus	0.00120000
Thamnophilus aethiops	0.00210000
Thamnophilus amazonicus	0.00190000
Thamnophilus ambiguus	0.00250000
Thamnophilus aroyae	0.00210000
Thamnophilus atrinucha	0.00260000
Thamnophilus bernardi	0.00230000
Thamnophilus bridgesi	0.00220000
Thamnophilus caerulescens	0.00230000
Thamnophilus cryptoleucus	0.00870000
Thamnophilus divisorius	0.00180000
Thamnophilus doliatus	0.00270000
Thamnophilus insignis	0.00150000
Thamnophilus melanonotus	0.00180000
Thamnophilus melanothorax	0.00200000
Thamnophilus multistriatus	0.00180000
Thamnophilus murinus	0.00130000
Thamnophilus nigriceps	0.00210000
Thamnophilus nigrocinereus	0.01130000
Thamnophilus palliatus	0.00150000
Thamnophilus pelzelni	0.00230000
Thamnophilus praecox	0.01040000
Thamnophilus punctatus	0.00140000
Thamnophilus ruficapillus	0.00180000
Thamnophilus schistaceus	0.00120000
Thamnophilus shumbae	0.02030000
Thamnophilus stictocephalus	0.00150000
Thamnophilus sticturus	0.00180000
Thamnophilus subfasciatus	0.00200000
Thamnophilus tenuepunctatus	0.02270000
Thamnophilus torquatus	0.00200000
Thamnophilus unicolor	0.00200000
Thamnophilus zarumae	0.00140000
Thamnornis chloropetoides	0.00140000
Thapsinillas affinis	0.01040000
Thapsinillas aurea	0.01170000
Thapsinillas chloris	0.01080000
Thapsinillas harterti	0.01230000
Thapsinillas longirostris	0.01070000
Thapsinillas lucasi	0.00980000
Thapsinillas mysticalis	0.01020000
Thapsinillas platenae	0.00970000
Thaumastura cora	0.00260000
Thaumatibis gigantea	0.20340000
Theristicus branickii	0.00870000
Theristicus caerulescens	0.00110000
Theristicus caudatus	0.00150000
Theristicus melanopis	0.00240000
Thescelocichla leucopleura	0.00100000
Thinocorus orbignyianus	0.00130000
Thinocorus rumicivorus	0.00120000
Thinornis cucullatus	0.02500000
Thinornis novaeseelandiae	0.05530000
Thlypopsis fulviceps	0.00100000
Thlypopsis inornata	0.00120000
Thlypopsis ornata	0.00160000
Thlypopsis pectoralis	0.00170000
Thlypopsis pyrrhocoma	0.00180000
Thlypopsis ruficeps	0.00220000
Thlypopsis sordida	0.00190000
Thlypopsis superciliaris	0.00220000
Threnetes leucurus	0.00220000
Threnetes niger	0.00240000
Threnetes ruckeri	0.00210000
Threskiornis aethiopicus	0.00190000
Threskiornis bernieri	0.05630000
Threskiornis melanocephalus	0.00980000
Threskiornis moluccus	0.00230000
Threskiornis spinicollis	0.00200000
Thripadectes flammulatus	0.00180000
